OrderID,OrderDate,Region,Category,SubCategory,ProductName,Sales,Quantity,Discount,Profit,CustomerSegment,Returned,ShipMode,Comments
ORD-12474,2024-03-23 00:00:00,South,Furniture,Chairs,Chairs 2474,67.85,7,0.5,5.87,Consumer,No,First Class,
ORD-14891,2024-12-13 00:00:00,West,Office Supplies,Art,Art 4891,1013.57,4,0.4,116.13,Home Office,No,First Class,Customer requested refund
ORD-10299,2020-08-18 00:00:00,West,Technology,Phones,Phones 299,149.62,4,0.3,21.94,Corporate,No,Same Day,
ORD-11650,2024-09-03 00:00:00,South,Technology,Machines,Machines 1650,361.39,3,0.3,,Consumer,No,Standard Class,Customer requested refund
ORD-13196,2020-06-11 00:00:00,West,Office Supplies,Paper,Paper 3196,185.99,3,0.3,38.28,Home Office,No,Standard Class,
ORD-11672,2022-12-18 00:00:00,West,Office Supplies,Art,Art 1672,679.75,2,0.3,55.65,Corporate,No,Second Class,Expedited delivery
ORD-12099,2020-06-03 00:00:00,North,Technology,Machines,Machines 2099,237.79,9,0.1,53.65,Corporate,No,First Class,Customer requested refund
ORD-12510,2021-11-09 00:00:00,West,Office Supplies,Binders,Binders 2510,438.35,9,0.2,98.35,Home Office,No,Standard Class,Expedited delivery
ORD-10111,2021-04-25 00:00:00,South,Office Supplies,Labels,Labels 111,474.07,9,0.1,62.79,Consumer,No,Standard Class,Expedited delivery
ORD-12797,2022-01-03 00:00:00,West,Technology,Copiers,Copiers 2797,254.05,5,0.0,,Home Office,No,First Class,Customer requested refund
ORD-14359,2022-02-27 00:00:00,North,Furniture,Bookcases,Bookcases 4359,185.19,9,0.1,20.65,Corporate,No,Same Day,Damaged box
ORD-10710,2021-12-07 00:00:00,south,Technology,Machines,Machines 710,453.65,6,0.3,43.76,Consumer,No,Same Day,Delayed shipment
ORD-12026,2024-05-27 00:00:00,North,Furniture,Tables,Tables 2026,745.87,2,0.2,121.13,Home Office,No,First Class,
ORD-11192,2023-05-09 00:00:00,south,Office Supplies,Labels,Labels 1192,67.3,6,0.4,6.87,Corporate,No,Same Day,Delayed shipment
ORD-10526,2020-03-17 00:00:00,east,Office Supplies,Storage,Storage 526,386.0,10,0.3,18.81,Home Office,Yes,First Class,Customer requested refund
ORD-14145,2020-03-31 00:00:00,West,Office Supplies,Storage,Storage 4145,,9,0.5,7.25,Consumer,Yes,Standard Class,
ORD-10913,2020-06-12 00:00:00,East,Furniture,Furnishings,Furnishings 913,82.81,5,0.0,11.96,Home Office,No,Second Class,
ORD-11177,2022-04-03 00:00:00,South,Technology,Copiers,Copiers 1177,136.87,9,0.1,28.09,Corporate,No,Second Class,Customer requested refund
ORD-10501,2020-05-26 00:00:00,East,Office Supplies,Paper,Paper 501,216.75,9,0.3,14.47,Corporate,No,Same Day,Damaged box
ORD-12580,2022-06-12 00:00:00,East,Office Supplies,Storage,Storage 2580,546.11,8,0.4,46.57,Home Office,No,Second Class,Customer requested refund
ORD-13712,2023-04-26 00:00:00,South,Technology,Accessories,Accessories 3712,114.19,5,0.4,10.52,Consumer,No,Same Day,Customer requested refund
ORD-10905,2023-08-26 00:00:00,North,Technology,Copiers,Copiers 905,953.4,7,0.3,156.11,Home Office,No,Standard Class,Damaged box
ORD-12459,2024-03-11 00:00:00,South,Technology,Machines,Machines 2459,,10,0.4,82.2,Corporate,No,Same Day,Damaged box
ORD-13273,2022-08-27 00:00:00,West,Office Supplies,Binders,Binders 3273,448.68,7,0.4,72.8,Consumer,No,Second Class,Delayed shipment
ORD-12367,2021-05-12 00:00:00,North,Technology,Copiers,Copiers 2367,482.66,7,0.5,28.48,Corporate,No,Standard Class,
ORD-12885,2021-06-23 00:00:00,North,Office Supplies,Storage,Storage 2885,1039.14,8,0.3,162.32,Corporate,No,Same Day,Customer requested refund
ORD-13942,2020-06-01 00:00:00,West,Office Supplies,Paper,Paper 3942,818.96,9,0.1,105.62,Corporate,No,First Class,Damaged box
ORD-14529,2023-10-01 00:00:00,South,Technology,Phones,Phones 4529,494.66,4,0.1,71.65,Consumer,No,Same Day,Customer requested refund
ORD-10712,2023-03-09 00:00:00,South,Furniture,Chairs,Chairs 712,353.35,9,0.3,28.85,Home Office,No,Same Day,
ORD-12379,2022-11-23 00:00:00,East,Office Supplies,Labels,Labels 2379,344.92,10,0.3,31.47,Consumer,No,Second Class,Damaged box
ORD-12855,2021-07-19 00:00:00,East,Technology,Machines,Machines 2855,337.49,3,0.5,18.25,Home Office,No,Standard Class,
ORD-12935,2023-09-11 00:00:00,South,Office Supplies,Binders,Binders 2935,270.54,1,0.0,43.17,Corporate,Yes,Standard Class,Damaged box
ORD-13701,2024-07-08 00:00:00,East,Office Supplies,Art,Art 3701,54.48,8,0.2,2.68,Corporate,No,Standard Class,Expedited delivery
ORD-13479,2024-07-18 00:00:00,South,Furniture,Chairs,Chairs 3479,873.59,5,0.0,112.31,Consumer,Yes,Second Class,Expedited delivery
ORD-13726,2022-11-25 00:00:00,East,Office Supplies,Labels,Labels 3726,186.69,6,0.0,51.05,Home Office,No,First Class,Expedited delivery
ORD-14115,2022-10-23 00:00:00,east,Technology,Machines,Machines 4115,256.69,10,0.5,30.6,Corporate,No,Second Class,Expedited delivery
ORD-13884,2021-05-11 00:00:00,South,Office Supplies,Binders,Binders 3884,214.0,8,0.2,34.55,Home Office,No,Same Day,
ORD-14700,2021-01-24 00:00:00,North,Office Supplies,Storage,Storage 4700,552.29,10,0.3,22.96,Corporate,No,Second Class,Customer requested refund
ORD-14453,2022-05-21 00:00:00,East,Office Supplies,Storage,Storage 4453,183.75,5,0.2,11.52,Consumer,No,Same Day,
ORD-10120,2022-05-23 00:00:00,East,Furniture,Chairs,Chairs 120,153.24,2,0.3,24.47,Corporate,No,Same Day,
ORD-11211,2024-03-26 00:00:00,East,Furniture,Furnishings,Furnishings 1211,286.63,9,0.3,37.4,Corporate,No,Second Class,Expedited delivery
ORD-10316,2023-12-06 00:00:00,East,Furniture,Chairs,Chairs 316,505.64,6,0.3,103.93,Consumer,No,Same Day,
ORD-11095,2021-07-18 00:00:00,East,Furniture,Tables,Tables 1095,529.22,4,0.4,71.41,Home Office,No,Standard Class,Damaged box
ORD-11009,2022-02-23 00:00:00,West,Technology,Machines,Machines 1009,695.49,7,0.4,72.72,Home Office,No,Second Class,Damaged box
ORD-10432,2021-01-06 00:00:00,North,Office Supplies,Paper,Paper 432,477.62,10,0.0,125.54,Consumer,No,Standard Class,Damaged box
ORD-12345,2023-02-24 00:00:00,West,Office Supplies,Art,Art 2345,548.24,3,0.3,86.58,Corporate,No,Standard Class,Delayed shipment
ORD-10276,2023-03-23 00:00:00,South,Technology,Accessories,Accessories 276,825.47,7,0.3,55.72,Corporate,No,Second Class,Expedited delivery
ORD-11332,2022-06-17 00:00:00,South,Furniture,Tables,Tables 1332,47.77,7,0.1,4.36,Consumer,No,Same Day,
ORD-14749,2021-06-09 00:00:00,East,Office Supplies,Binders,Binders 4749,,6,0.3,69.92,Home Office,No,First Class,
ORD-14260,2024-09-28 00:00:00,South,Technology,Copiers,Copiers 4260,378.2,3,0.1,,Consumer,No,Same Day,
ORD-11405,2021-08-17 00:00:00,west,Office Supplies,Storage,Storage 1405,515.85,1,0.1,99.77,Home Office,No,Standard Class,Delayed shipment
ORD-10278,2024-07-27 00:00:00,south,Furniture,Chairs,Chairs 278,420.33,7,0.4,44.48,Consumer,No,Second Class,Damaged box
ORD-12550,2024-08-27 00:00:00,West,Technology,Machines,Machines 2550,217.77,4,0.2,26.34,Home Office,No,Same Day,Customer requested refund
ORD-12374,2024-11-06 00:00:00,West,Technology,Accessories,Accessories 2374,,7,0.4,17.98,Corporate,No,Same Day,Damaged box
ORD-13586,2023-09-27 00:00:00,south,Office Supplies,Paper,Paper 3586,803.97,3,0.4,27.03,Home Office,No,Same Day,Damaged box
ORD-10805,2023-08-11 00:00:00,North,Office Supplies,Art,Art 805,39.77,9,0.0,3.9,Home Office,No,Standard Class,
ORD-11853,2023-12-23 00:00:00,North,Office Supplies,Storage,Storage 1853,216.41,3,0.0,38.67,Consumer,No,Same Day,Customer requested refund
ORD-13497,2022-05-26 00:00:00,North,Technology,Copiers,Copiers 3497,85.44,8,0.5,,Consumer,No,Standard Class,
ORD-14440,2023-07-10 00:00:00,North,Technology,Machines,Machines 4440,,7,0.4,37.05,Home Office,No,Same Day,
ORD-14622,NotADate,South,Office Supplies,Storage,Storage 4622,622.25,1,0.5,73.35,Consumer,No,Same Day,
ORD-13831,2021-05-07 00:00:00,East,Furniture,Tables,Tables 3831,234.25,10,0.0,33.02,Consumer,No,Second Class,
ORD-14995,2020-02-15 00:00:00,East,Technology,Accessories,Accessories 4995,216.17,8,0.0,36.01,Corporate,No,Second Class,
ORD-10374,2022-05-11 00:00:00,North,Office Supplies,Paper,Paper 374,717.02,6,0.2,66.05,Consumer,No,First Class,Damaged box
ORD-10680,2023-03-04 00:00:00,North,Office Supplies,Art,Art 680,824.18,7,0.2,136.48,Home Office,No,Same Day,Expedited delivery
ORD-12087,2023-02-04 00:00:00,East,Furniture,Furnishings,Furnishings 2087,173.14,5,0.0,8.69,Consumer,No,Same Day,Delayed shipment
ORD-14422,2021-06-09 00:00:00,South,Technology,Copiers,Copiers 4422,143.19,9,0.2,16.5,Consumer,No,First Class,Damaged box
ORD-11248,2021-09-07 00:00:00,West,Furniture,Chairs,Chairs 1248,543.8,10,0.5,77.68,Home Office,No,Second Class,
ORD-11341,2024-04-10 00:00:00,South,Technology,Accessories,Accessories 1341,596.74,10,0.5,54.09,Consumer,No,Same Day,
ORD-11996,2020-04-03 00:00:00,East,Furniture,Furnishings,Furnishings 1996,169.8,9,0.1,22.51,Consumer,No,Same Day,
ORD-12520,2022-06-10 00:00:00,South,Office Supplies,Art,Art 2520,206.64,2,0.0,17.54,Corporate,No,Same Day,Expedited delivery
ORD-14382,2022-01-28 00:00:00,South,Technology,Machines,Machines 4382,1222.32,7,0.5,63.63,Corporate,No,Second Class,Customer requested refund
ORD-11253,2021-08-02 00:00:00,West,Office Supplies,Labels,Labels 1253,286.85,7,0.4,25.55,Corporate,No,First Class,Customer requested refund
ORD-13208,2020-01-06 00:00:00,east,Technology,Machines,Machines 3208,,2,0.3,26.02,Home Office,No,Same Day,Expedited delivery
ORD-14696,2021-08-20 00:00:00,South,Technology,Phones,Phones 4696,,2,0.5,17.7,Corporate,No,Same Day,Customer requested refund
ORD-14385,2020-09-24 00:00:00,West,Office Supplies,Storage,Storage 4385,169.75,9,0.5,19.24,Corporate,No,Same Day,Damaged box
ORD-10804,2024-02-16 00:00:00,East,Furniture,Bookcases,Bookcases 804,129.8,5,0.5,4.68,Home Office,No,Same Day,Expedited delivery
ORD-12418,2024-03-10 00:00:00,East,Technology,Accessories,Accessories 2418,239.45,9,0.4,17.29,Corporate,No,First Class,Customer requested refund
ORD-13537,2023-10-30 00:00:00,North,Office Supplies,Storage,Storage 3537,164.24,9,0.3,18.5,Home Office,No,Standard Class,Customer requested refund
ORD-13265,2020-03-19 00:00:00,North,Furniture,Chairs,Chairs 3265,151.76,9,0.5,4.11,Home Office,No,Standard Class,Customer requested refund
ORD-14683,2020-03-10 00:00:00,North,Technology,Accessories,Accessories 4683,683.84,3,0.0,68.4,Home Office,No,Second Class,
ORD-12360,NotADate,West,Office Supplies,Art,Art 2360,307.86,2,0.3,13.84,Consumer,No,Second Class,Damaged box
ORD-10569,2023-02-21 00:00:00,East,Furniture,Furnishings,Furnishings 569,135.83,4,0.0,28.55,Corporate,No,First Class,Customer requested refund
ORD-10335,2024-05-04 00:00:00,West,Office Supplies,Binders,Binders 335,724.45,2,0.4,115.26,Home Office,No,Second Class,Customer requested refund
ORD-13544,2022-10-04 00:00:00,West,Furniture,Chairs,Chairs 3544,436.6,5,0.5,59.12,Home Office,No,Same Day,Customer requested refund
ORD-11309,2021-12-02 00:00:00,North,Office Supplies,Storage,Storage 1309,156.51,9,0.1,13.86,Consumer,No,Same Day,Delayed shipment
ORD-14695,2023-08-04 00:00:00,west,Office Supplies,Storage,Storage 4695,668.19,2,0.5,36.77,Home Office,No,First Class,
ORD-14074,2021-05-03 00:00:00,South,Furniture,Bookcases,Bookcases 4074,421.26,2,0.0,97.58,Consumer,No,Second Class,
ORD-13632,2022-11-25 00:00:00,East,Office Supplies,Binders,Binders 3632,,6,0.1,,Consumer,No,Standard Class,Damaged box
ORD-13952,2024-04-19 00:00:00,West,Office Supplies,Binders,Binders 3952,,9,0.1,34.91,Consumer,No,First Class,Expedited delivery
ORD-12697,2020-05-12 00:00:00,West,Office Supplies,Art,Art 2697,661.4,6,0.4,107.22,Corporate,No,First Class,Delayed shipment
ORD-13052,2022-12-09 00:00:00,South,Technology,Accessories,Accessories 3052,522.69,1,0.0,88.75,Corporate,No,Second Class,Expedited delivery
ORD-13283,2023-03-30 00:00:00,East,Office Supplies,Art,Art 3283,734.09,7,0.5,56.17,Home Office,No,Standard Class,Delayed shipment
ORD-11141,2021-04-27 00:00:00,North,Office Supplies,Art,Art 1141,375.03,8,0.0,94.29,Home Office,No,Standard Class,
ORD-13434,2020-01-08 00:00:00,North,Furniture,Chairs,Chairs 3434,336.5,2,0.0,84.57,Corporate,No,Second Class,Customer requested refund
ORD-11106,2024-09-04 00:00:00,East,Furniture,Tables,Tables 1106,484.14,10,0.0,76.67,Home Office,No,First Class,
ORD-14057,2022-09-25 00:00:00,West,Technology,Phones,Phones 4057,418.79,7,0.2,29.88,Corporate,No,Second Class,Delayed shipment
ORD-10498,2021-01-19 00:00:00,South,Technology,Copiers,Copiers 498,166.78,6,0.0,14.68,Corporate,No,Same Day,
ORD-14193,2022-06-29 00:00:00,North,Office Supplies,Paper,Paper 4193,177.93,6,0.3,34.33,Home Office,No,Same Day,
ORD-10955,2022-09-03 00:00:00,West,Furniture,Furnishings,Furnishings 955,525.54,10,0.1,54.28,Corporate,No,Same Day,Expedited delivery
ORD-12176,2022-08-10 00:00:00,East,Office Supplies,Storage,Storage 2176,251.0,8,0.4,19.31,Consumer,Yes,First Class,
ORD-13287,2021-10-19 00:00:00,South,Technology,Phones,Phones 3287,589.11,1,0.0,64.68,Corporate,No,Standard Class,Delayed shipment
ORD-13084,2020-05-21 00:00:00,South,Office Supplies,Labels,Labels 3084,188.87,1,0.1,12.94,Home Office,No,Second Class,Damaged box
ORD-11633,2023-08-12 00:00:00,South,Technology,Phones,Phones 1633,286.53,4,0.3,20.1,Corporate,No,First Class,Damaged box
ORD-12508,2024-11-13 00:00:00,South,Furniture,Tables,Tables 2508,,2,0.2,7.76,Home Office,No,Second Class,Customer requested refund
ORD-13755,2024-06-26 00:00:00,North,Office Supplies,Binders,Binders 3755,544.19,5,0.0,127.76,Corporate,No,Same Day,Customer requested refund
ORD-13158,2024-05-27 00:00:00,East,Technology,Phones,Phones 3158,356.31,8,0.4,53.31,Home Office,No,Second Class,
ORD-14512,2021-01-28 00:00:00,North,Office Supplies,Art,Art 4512,524.67,9,0.4,72.5,Home Office,No,First Class,Customer requested refund
ORD-14917,2022-11-07 00:00:00,West,Technology,Accessories,Accessories 4917,247.41,10,0.2,48.88,Home Office,No,Same Day,Expedited delivery
ORD-12627,2022-06-22 00:00:00,North,Office Supplies,Labels,Labels 2627,415.44,5,0.1,60.19,Corporate,No,First Class,
ORD-11041,2020-07-08 00:00:00,North,Technology,Accessories,Accessories 1041,299.84,7,0.2,69.76,Consumer,No,Standard Class,Delayed shipment
ORD-10396,2020-05-09 00:00:00,South,Furniture,Chairs,Chairs 396,248.55,5,0.5,15.98,Corporate,No,Standard Class,Expedited delivery
ORD-13383,2021-03-10 00:00:00,North,Furniture,Chairs,Chairs 3383,81.11,8,0.3,6.52,Home Office,No,Standard Class,Damaged box
ORD-14367,2021-08-02 00:00:00,South,Furniture,Bookcases,Bookcases 4367,421.07,6,0.5,37.11,Home Office,No,Same Day,Customer requested refund
ORD-13154,2020-06-17 00:00:00,South,Technology,Accessories,Accessories 3154,348.63,8,0.2,51.01,Consumer,Yes,Second Class,Delayed shipment
ORD-11028,2021-08-18 00:00:00,South,Technology,Machines,Machines 1028,413.1,6,0.4,65.43,Consumer,No,First Class,
ORD-12065,2021-01-13 00:00:00,South,Technology,Machines,Machines 2065,92.36,8,0.3,10.9,Consumer,No,First Class,Delayed shipment
ORD-14535,2023-05-20 00:00:00,North,Office Supplies,Storage,Storage 4535,687.13,10,0.2,50.29,Consumer,No,First Class,Damaged box
ORD-14297,2024-10-21 00:00:00,South,Technology,Accessories,Accessories 4297,385.37,2,0.5,55.51,Consumer,No,Second Class,Damaged box
ORD-14506,2023-11-06 00:00:00,West,Furniture,Tables,Tables 4506,714.71,4,0.0,124.91,Corporate,No,Same Day,Delayed shipment
ORD-14291,2020-07-21 00:00:00,South,Technology,Phones,Phones 4291,230.08,8,0.0,29.75,Home Office,No,Second Class,
ORD-13776,2023-08-31 00:00:00,North,Technology,Copiers,Copiers 3776,461.08,9,0.1,54.67,Consumer,No,Same Day,
ORD-12106,2020-01-02 00:00:00,North,Office Supplies,Storage,Storage 2106,151.87,4,0.0,33.4,Consumer,No,Standard Class,Expedited delivery
ORD-10401,2020-03-14 00:00:00,East,Technology,Phones,Phones 401,103.41,9,0.4,3.1,Corporate,No,Same Day,
ORD-14971,2024-02-20 00:00:00,north,Office Supplies,Storage,Storage 4971,186.88,2,0.2,38.07,Home Office,No,Second Class,Expedited delivery
ORD-12619,2023-05-22 00:00:00,West,Furniture,Tables,Tables 2619,478.44,4,0.3,88.62,Corporate,Yes,Same Day,Damaged box
ORD-10671,2020-02-16 00:00:00,west,Office Supplies,Art,Art 671,121.87,2,0.4,19.18,Corporate,No,Second Class,
ORD-12368,2022-10-17 00:00:00,North,Office Supplies,Binders,Binders 2368,234.12,4,0.4,20.0,Home Office,No,Same Day,Damaged box
ORD-14280,NotADate,East,Furniture,Tables,Tables 4280,,7,0.0,58.47,Corporate,No,Second Class,
ORD-14651,2023-02-10 00:00:00,South,Furniture,Furnishings,Furnishings 4651,168.7,6,0.3,10.91,Corporate,Yes,Same Day,
ORD-14513,2020-05-01 00:00:00,North,Technology,Copiers,Copiers 4513,514.89,5,0.5,17.36,Home Office,No,Second Class,Customer requested refund
ORD-13247,2021-11-03 00:00:00,North,Technology,Accessories,Accessories 3247,163.69,3,0.0,18.11,Corporate,No,Standard Class,Expedited delivery
ORD-11047,2023-08-21 00:00:00,East,Furniture,Bookcases,Bookcases 1047,259.96,8,0.3,27.77,Home Office,No,Same Day,
ORD-14954,2024-04-17 00:00:00,East,Office Supplies,Binders,Binders 4954,734.66,3,0.4,92.63,Corporate,No,Standard Class,Expedited delivery
ORD-13493,2020-03-24 00:00:00,East,Furniture,Chairs,Chairs 3493,214.56,8,0.0,62.52,Corporate,No,First Class,Delayed shipment
ORD-10398,2022-11-01 00:00:00,East,Technology,Phones,Phones 398,511.12,8,0.3,95.65,Home Office,No,Second Class,Damaged box
ORD-10672,2023-09-27 00:00:00,South,Furniture,Tables,Tables 672,631.11,6,0.3,38.43,Corporate,No,Standard Class,Customer requested refund
ORD-11565,2020-03-23 00:00:00,North,Furniture,Chairs,Chairs 1565,590.83,8,0.0,81.61,Corporate,No,Same Day,Customer requested refund
ORD-13742,2022-08-26 00:00:00,North,Technology,Copiers,Copiers 3742,30.7,1,0.0,8.96,Consumer,No,Same Day,
ORD-10689,2020-08-08 00:00:00,South,Office Supplies,Storage,Storage 689,160.82,1,0.5,14.34,Consumer,Yes,Second Class,Damaged box
ORD-14811,2020-07-11 00:00:00,North,Furniture,Tables,Tables 4811,45.39,7,0.3,4.67,Home Office,No,First Class,
ORD-11528,2023-11-17 00:00:00,South,Technology,Accessories,Accessories 1528,1023.08,8,0.2,149.93,Corporate,No,Standard Class,Expedited delivery
ORD-14349,2023-02-18 00:00:00,West,Technology,Machines,Machines 4349,444.14,5,0.3,34.5,Corporate,No,Same Day,Customer requested refund
ORD-14679,2020-01-14 00:00:00,East,Technology,Accessories,Accessories 4679,1488.96,4,0.0,363.39,Corporate,No,First Class,Expedited delivery
ORD-12388,2022-11-22 00:00:00,East,Office Supplies,Labels,Labels 2388,624.1,8,0.1,57.57,Home Office,Yes,Second Class,Delayed shipment
ORD-10118,2020-09-16 00:00:00,West,Furniture,Chairs,Chairs 118,391.72,7,0.4,18.43,Corporate,No,Standard Class,Damaged box
ORD-13790,2023-07-13 00:00:00,West,Technology,Accessories,Accessories 3790,197.84,4,0.3,22.03,Corporate,No,Same Day,Customer requested refund
ORD-11617,2021-07-20 00:00:00,East,Office Supplies,Art,Art 1617,792.36,5,0.4,113.49,Consumer,No,Standard Class,Expedited delivery
ORD-11290,2024-01-18 00:00:00,West,Office Supplies,Binders,Binders 1290,536.53,3,0.2,65.77,Corporate,No,Standard Class,Delayed shipment
ORD-13341,2022-07-03 00:00:00,west,Furniture,Chairs,Chairs 3341,,10,0.2,124.34,Home Office,No,Standard Class,Customer requested refund
ORD-12961,2020-09-24 00:00:00,East,Technology,Copiers,Copiers 2961,732.49,6,0.5,109.69,Consumer,No,First Class,Damaged box
ORD-14667,2020-11-23 00:00:00,East,Furniture,Chairs,Chairs 4667,1294.25,5,0.1,310.34,Corporate,No,Standard Class,Expedited delivery
ORD-14943,2020-12-22 00:00:00,East,Furniture,Chairs,Chairs 4943,320.28,8,0.0,36.52,Consumer,No,Same Day,
ORD-13941,2020-08-26 00:00:00,north,Technology,Machines,Machines 3941,214.75,2,0.1,19.67,Consumer,No,Same Day,Damaged box
ORD-14755,2024-07-08 00:00:00,West,Furniture,Furnishings,Furnishings 4755,782.66,1,0.3,122.39,Home Office,No,Same Day,
ORD-13947,2022-09-15 00:00:00,east,Office Supplies,Paper,Paper 3947,825.24,5,0.3,113.57,Consumer,Yes,Second Class,
ORD-13698,NotADate,North,Office Supplies,Storage,Storage 3698,320.31,9,0.1,66.29,Home Office,No,Second Class,Customer requested refund
ORD-14264,NotADate,South,Furniture,Furnishings,Furnishings 4264,552.1,3,0.5,56.25,Home Office,No,Standard Class,
ORD-11306,2024-03-25 00:00:00,South,Office Supplies,Art,Art 1306,29.18,7,0.4,2.06,Consumer,No,First Class,Customer requested refund
ORD-10994,2023-04-06 00:00:00,north,Furniture,Tables,Tables 994,344.72,7,0.1,50.11,Corporate,No,Second Class,Customer requested refund
ORD-11404,NotADate,West,Furniture,Tables,Tables 1404,453.99,4,0.3,32.31,Home Office,No,First Class,
ORD-10719,2021-07-02 00:00:00,West,Technology,Copiers,Copiers 719,371.28,9,0.4,58.63,Home Office,No,Same Day,
